chembl_id,canonical_smiles,MW,LogP,TPSA,HBD,HBA,RotatableBonds,HeavyAtoms,AromaticRings,AliphaticRings,HeteroAtoms,BalabanJ,BertzCT,HallKierAlpha,lipinski_pass,lipinski_violations,veber_pass
CHEMBL10571,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(COCCN(C)C)c(O)ccc3nc2-1,465.5060000000003,1.8633999999999997,114.12,2,8,6,34,3,2,9,1.6029469104940923,1342.9365579849075,-3.2699999999999996,True,0,True
CHEMBL10572,CSCC[C@H](NC(=O)c1ccc(CNCc2ccco2)cc1-c1ccccc1)C(=O)O,438.54900000000015,4.172500000000002,91.57000000000001,3,5,11,31,3,0,7,1.8082725011205008,956.5376166293715,-3.0299999999999994,True,0,False
CHEMBL10573,COc1cc(NC(=O)COc2ccc(Cl)cc2)c(Cl)cc1C(=O)NCc1cccnc1,460.31700000000023,4.344500000000003,89.55,2,5,8,31,3,0,9,1.6406819713277638,1019.6383932088784,-3.289999999999999,True,0,True
CHEMBL10575,C=C1C(=O)c2ccccc2OC1c1ccc(N(C)C)cc1,279.33899999999994,3.625200000000002,29.54,0,3,2,21,2,1,3,1.965521900060987,686.2331792819194,-2.55,True,0,True
CHEMBL10325,CCN(CC)CCNC(=O)c1cc(Cl)c(NC(=O)C(Oc2ccc(Cl)cc2)Oc2ccc(Cl)cc2)cc1OC,594.9230000000001,6.149600000000006,89.13000000000001,2,6,13,39,3,0,11,1.7831161232511623,1154.6431917382272,-3.169999999999999,False,2,False
CHEMBL10849,CCC1(CC)C(=O)N(COC(=O)c2ccccc2)C1Sc1nc2ccccc2o1,410.4950000000001,4.709100000000005,72.64,0,6,7,29,3,1,7,1.519864762309639,963.7090514749974,-2.799999999999999,True,0,True
CHEMBL10592,Nc1nc(N)c2nc(CCSc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2n1,471.4990000000002,0.9667999999999995,207.29999999999995,5,10,10,33,3,0,13,1.5482551537209626,1140.6219093055706,-4.0,True,0,False
CHEMBL10593,O=C(c1ccc(Cl)cc1Cl)C(O)(Cn1cncn1)c1ccc(Cl)cc1,396.66100000000006,4.009000000000002,68.00999999999999,1,4,5,25,3,0,8,2.091002192568527,862.9115967292495,-1.9199999999999995,True,0,True
CHEMBL10594,O=C(c1ccc(Cl)cc1)C(O)(Cn1cncn1)C1CCCC1,319.7920000000002,2.7357000000000014,68.00999999999999,1,4,5,22,2,1,6,1.9267045569316603,608.56773875471,-1.72,True,0,True
CHEMBL10595,CC(C)C(C)(O)C(O)(Cn1cncn1)c1ccccc1,275.352,1.5729,71.17,2,4,5,20,2,0,5,2.4836425666972097,516.4306580435918,-1.7199999999999998,True,0,True
CHEMBL10283,CCSc1ccnc(C[S+]([O-])c2nc3ccccc3n2COC)c1C,375.5190000000002,3.7634200000000027,63.0,0,5,7,25,3,0,7,1.9369454414815501,834.3656376511583,-1.54,True,0,True
CHEMBL10365,O=C(O)CC/C=C\C[C@H]1[C@H](CNS(=O)(=O)c2ccc(Cl)cc2)C2CC1(c1ccc(-c3ccccc3)cc1)CO2,566.1190000000001,6.0693000000000055,92.7,2,4,11,39,3,2,8,1.3888520946808307,1383.1247925533628,-2.9699999999999984,False,2,False
CHEMBL10366,COc1ccccc1N1CCN(CCCON2C(=O)CC3(CCCC3)CC2=O)CC1,415.53400000000033,2.848300000000001,62.32,0,6,7,30,1,3,7,1.1719246097682532,704.1601350490836,-2.1200000000000006,True,0,True
CHEMBL10367,CC(C)N(CCOc1ccc(C(=O)c2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1)C(C)C,489.63700000000017,6.708100000000007,70.0,2,6,9,35,4,0,6,1.5926676377759152,1268.6333657251362,-3.3499999999999988,True,1,True
CHEMBL10555,O=P(O)(O)C(N[C@@H](Cc1ccc(-c2ccccc2)cc1)c1nnn[nH]1)c1cccc2ccccc12,485.48400000000015,4.769800000000003,124.02000000000001,4,5,8,35,5,0,9,1.4744004669482813,1407.7238672514811,-3.679999999999999,True,0,True
CHEMBL10300,CC(/C=C/C(=O)C1=C(O)CN(C)C1=O)=C\C1CCCCO1,291.34700000000004,1.9111999999999998,66.84,1,4,4,21,0,2,5,1.9993073306671263,504.1564000692311,-1.88,True,0,True
CHEMBL10301,O=C(c1ccc(Cl)cc1)C(O)(Cn1cncn1)C1CCCCC1,333.81900000000024,3.1258000000000017,68.00999999999999,1,4,5,23,2,1,6,1.9227929521240954,623.187651034243,-1.72,True,0,True
CHEMBL10302,CCCOc1ccc2c(c1)c(-c1ccc3c(c1)OCO3)c(C(=O)O)n2-c1ccc2c(c1)OCO2,459.45400000000024,5.241900000000004,88.38000000000002,1,6,6,34,4,2,8,1.6400709308124957,1407.9952690689427,-4.33,True,1,True
CHEMBL10326,O=C(c1ccccn1)C(O)(Cn1cncn1)c1ccccn1,295.302,0.8388,93.78999999999999,1,6,5,22,3,0,7,2.046633559857036,720.2339673039039,-2.93,True,0,True
CHEMBL10327,CC(C)Oc1ccccc1N1CCN(Cc2ccccc2C(=O)N2CCCCC2)CC1,421.5850000000003,4.422100000000004,36.02,0,4,6,31,2,2,5,1.3945182978108024,843.8469617513241,-2.53,True,0,True
CHEMBL10328,CCCC(=O)NCCc1c2n(c3ccccc13)Cc1ccccc1-2,318.42,4.128800000000003,34.03,1,1,5,24,3,1,3,1.7181786725277681,891.5423521693492,-2.549999999999999,True,0,True
CHEMBL10329,Clc1ccc([C@H]2OCO[C@]2(Cn2cncn2)c2ccc(Cl)cc2Cl)cc1,410.6880000000001,4.879400000000003,49.17,0,4,4,26,3,1,8,1.8492781217075087,866.9115967292494,-1.6299999999999994,True,0,True
CHEMBL10406,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC[C@H](C)C(O)C21,332.48400000000004,4.7865000000000055,49.69,2,3,4,24,1,2,3,1.9899653269620625,579.9462612538605,-1.2200000000000002,True,0,True
CHEMBL10348,CC(C)C(=O)Oc1ccc(C(=O)c2ccccc2)cc1,268.31199999999995,3.479000000000002,43.370000000000005,0,3,4,20,2,0,3,2.124982930115572,585.6952539542382,-2.4199999999999995,True,0,True
CHEMBL10427,CCC1(CC)C(=O)N(COC(=O)Nc2ccccc2)C1S(=O)(=O)c1ccccc1,416.49900000000014,3.641200000000002,92.78,1,5,7,29,2,1,8,1.7977362471173592,937.6126078431513,-2.8699999999999988,True,0,True
CHEMBL10428,O=C(c1ccc(F)cc1)C(O)(Cn1cncn1)c1ccc(Cl)cc1Cl,380.20600000000013,3.4947000000000017,68.00999999999999,1,4,5,25,3,0,8,2.1048062093487174,862.9115967292491,-2.28,True,0,True
CHEMBL10429,CC(/C=C/C(=O)C1=C(O)CN(C)C1=O)=C\c1ccccc1,283.327,2.4993000000000007,57.61,1,3,4,21,1,1,4,2.1124044718727775,635.87570057313,-2.619999999999999,True,0,True
CHEMBL10431,COc1ccc(C#Cc2ccc(S(=O)(=O)NC(CC#CCN3CCOCC3)C(=O)O)cc2)cc1,482.5580000000004,1.5522000000000002,105.17,2,6,7,34,2,1,9,1.6086625563090495,1157.160229867352,-3.3399999999999994,True,0,True
CHEMBL10450,C#Cc1ccc(C23OCC(C(C)(C)C)(CO2)C(C#N)O3)cc1,297.354,2.7798800000000012,51.480000000000004,0,4,1,22,1,3,4,1.9687447788469141,631.254330390298,-1.85,True,0,True
CHEMBL10451,CN(CCc1ccc2c(c1)OCO2)CC1CCCc2ccccc21,323.436,4.009700000000003,21.700000000000003,0,3,5,24,2,2,3,1.3493243525072782,696.9345403537218,-1.9999999999999996,True,0,True
CHEMBL10452,C=Cc1cc(O[C@@H]2CCNC2)cnc1Cl,224.691,2.1186999999999996,34.15,1,3,3,15,1,1,4,2.1033651791369055,343.05598492707065,-1.06,True,0,True
CHEMBL10453,CC(C)(C)NCC(O)COc1ccc(O)c(O)c1F,273.304,1.3646999999999998,81.95,4,5,5,19,1,0,6,2.5099390241435726,406.7818664107582,-1.53,True,0,True
CHEMBL10303,CC[C@@H](NC(=O)c1c(OCC(=O)O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,440.4990000000001,5.246300000000004,88.52,2,4,8,33,4,0,6,1.8795428706110855,1245.4738175800503,-4.189999999999999,True,1,True
CHEMBL1163316,CN(CC(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N1CCC[C@H]1C(=O)N1C[C@H](O)C[C@H]1C(=O)NCC(=O)N1CCC[C@H]1C(=O)N1C[C@H](O)C[C@H]1C(=O)NCC(=O)N1CCC[C@H]1C(=O)N1C[C@H](O)C[C@H]1C(=O)NCC(=O)N1CCC[C@H]1C(=O)N1C[C@H](O)C[C@H]1C(=O)NCC(N)=O)C(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H]1CCCN1,2423.6319999999996,-17.863429999999923,874.5900000000005,22,36,42,172,0,16,65,0.44118500057578536,5877.064729458751,-15.35999999999999,False,3,False
CHEMBL10385,COc1cccc2c1CCC[C@H]2CN(C)CCc1ccc2nc(C)oc2c1,364.48900000000003,4.739220000000005,38.5,0,4,6,27,3,1,4,1.401111351168721,910.93305243752,-2.3299999999999996,True,0,True
CHEMBL10386,CCC1(CC)C(=O)N(COC(=O)Nc2ccc(OC)cc2)C1S(=O)(=O)c1ccccc1,446.52500000000015,3.6498000000000026,102.00999999999999,1,6,8,31,2,1,9,1.7554092261329632,995.4678112468105,-3.0699999999999994,True,0,True
CHEMBL10387,CC(/C=C/C(=O)C1=C(O)CN(C)C1=O)=C\c1ccnc2ccccc12,334.37500000000006,3.047500000000001,70.5,1,4,4,25,2,1,5,1.839542390709247,926.1695781686972,-3.209999999999999,True,0,True
CHEMBL10407,CC(/C=C/C(O)=C1\C(=O)CNC1=O)=C\c1cccc2ccccc12,319.36,3.3103000000000016,66.4,2,3,3,24,2,1,4,1.8999875099993078,877.2851597975413,-3.139999999999999,True,0,True
CHEMBL10408,C=CCN1CCC2c3cccc(O)c3CC[C@H]21,229.32299999999998,2.6823000000000006,23.47,1,2,2,17,1,2,2,1.9367446241452675,429.66449276899914,-1.2800000000000002,True,0,True
CHEMBL10409,COc1cccc2c1CCC[C@H]2CN(C)CCc1ccc2c(c1)CCC2,349.5180000000001,4.778300000000005,12.47,0,2,6,26,2,2,2,1.377194138833345,754.6287818962373,-1.7999999999999994,True,0,True
CHEMBL10410,COc1cccc2c1CCC[C@H]2CN(C)CCc1ccc2c(c1)CN(S(C)(=O)=O)C2,428.5980000000001,3.5648000000000026,49.85,0,4,7,30,2,2,6,1.3657509417893257,988.6935340453912,-1.8899999999999992,True,0,True
CHEMBL10487,O=c1oc(NCc2ccsc2)nc2ccccc12,258.302,2.861600000000001,55.13,1,5,3,18,3,0,5,1.9078614469904134,696.2364443748647,-2.1399999999999997,True,0,True
CHEMBL1163323,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H]1CCCN1)C(=O)NCC(=O)N1CCC[C@H]1C(=O)N1C[C@H](O)C[C@H]1C(=O)NCC(=O)N1CCC[C@H]1C(=O)N1C[C@H](O)C[C@H]1C(=O)NCC(=O)N1CCC[C@H]1C(=O)N1C[C@H](O)C[C@H]1C(=O)NCC(=O)N1CCC[C@H]1C(=O)N1C[C@H](O)C[C@H]1C(=O)NCC(N)=O,2480.727999999999,-17.708029999999926,909.4000000000005,24,37,46,176,0,16,66,0.45253211646186464,5956.412096521212,-15.39999999999999,False,3,False
CHEMBL10515,CC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,453.45900000000023,0.9782000000000004,207.29999999999995,5,9,9,33,3,0,12,1.674622124193935,1156.61262393978,-4.3500000000000005,True,0,False
CHEMBL10517,CCCCC(NC(=O)c1cc(-c2ccccc2)nc2ccccc12)c1ccccc1,394.5180000000001,6.563100000000006,41.99,1,2,7,30,4,0,3,1.7244658053258557,1106.5717449140175,-3.4599999999999986,True,1,True
CHEMBL10519,COc1c(-c2ccc(OC)c(=O)cc2)ccc(C=O)c1C=O,298.29400000000004,2.3560000000000008,69.67,0,5,5,22,2,0,5,2.726132261753531,763.3723853190306,-2.9499999999999997,True,0,True
CHEMBL10454,COc1ccc(-c2ccc(S(=O)(=O)NC(CC#Cc3ccccc3)C(=O)O)cc2)cc1,435.5010000000001,3.5355000000000016,92.7,2,4,7,31,3,0,7,1.7269350757209065,1160.893191738227,-3.5999999999999996,True,0,True
CHEMBL10535,O=C(/C=C/C(Cl)=C/c1ccccc1)C1=C(O)CNC1=O,289.718,2.333499999999999,66.4,2,3,4,20,1,1,5,2.099709031618195,606.6982126592616,-2.3299999999999996,True,0,True
CHEMBL10536,CC(C)(NC(=O)c1cc(-c2ccccc2)nc2ccccc12)c1ccccc1,366.4640000000001,5.566900000000005,41.99,1,2,4,28,4,0,3,1.7776884654768033,1102.5717449140175,-3.4599999999999986,True,1,True
CHEMBL10388,COc1cccc(-c2c(C(=O)O)n(-c3ccc4c(c3)OCO4)c3ccc(OC)cc23)c1,417.4170000000002,4.741600000000004,79.15,1,5,5,31,4,1,7,1.872095232106818,1295.365210917066,-4.13,True,0,True
CHEMBL10389,O=C(c1ccc(F)cc1)C(O)(Cn1ccnc1)c1ccc(Cl)cc1Cl,379.2180000000001,4.099700000000002,55.12,1,3,5,25,3,0,7,2.1048062093487174,862.9115967292491,-2.2099999999999995,True,0,True
CHEMBL10468,CCC#CC[C@H](C)[C@H](O)/C=C/[C@@H]1C2CC(c3ccc(-c4ccccc4)cc3)(CO2)[C@H]1C/C=C/CCCC(=O)O,526.7170000000003,7.184200000000008,66.76,2,3,12,39,2,2,4,1.5424669590742361,1168.0392748496595,-3.129999999999999,False,2,False
CHEMBL10469,O=C(O)C(CC#Cc1ccccc1)NS(=O)(=O)c1ccc(-c2ccc(F)cc2)cc1,423.46500000000015,3.666000000000002,83.47,2,3,6,30,3,0,7,1.7350142407826994,1144.7857646442253,-3.469999999999998,True,0,True
CHEMBL10488,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)[C@H](O)C21,332.48400000000004,4.7865000000000055,49.69,2,3,4,24,1,2,3,1.9899653269620625,579.9462612538605,-1.2200000000000002,True,0,True
CHEMBL10489,OC(c1ccc(F)cc1)C(O)(Cn1cncn1)c1ccc(Cl)cc1Cl,382.2220000000001,3.3454000000000015,71.17,2,4,5,25,3,0,8,2.086222165859521,820.9846875717611,-1.9899999999999998,True,0,True
CHEMBL10490,CCCC(O)(c1ccc(F)cc1)C(O)(Cn1cncn1)c1ccc(Cl)cc1,389.85800000000006,3.646300000000002,71.17,2,4,7,27,3,0,7,2.179779308039008,836.0686730906892,-2.28,True,0,True
CHEMBL10491,CCCCC(O)(Cn1cncn1)C(=O)c1ccc(Cl)cc1,307.781,2.7357000000000014,68.00999999999999,1,4,7,21,2,0,6,2.247977487357578,556.5955957591879,-1.7199999999999998,True,0,True
CHEMBL3310064,N[C@@H](Cc1cnc(C2CCCCC2)[nH]1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1cnc(C2CCCCC2)[nH]1)C(=O)NCc1ccccc1,731.9459999999998,5.350700000000004,186.46999999999997,7,6,15,54,5,2,12,1.0840034095445967,1936.4028865794971,-5.2299999999999995,False,3,False
CHEMBL10259,CCC[C@H]1OC(=O)O[C@]1(Cn1cncn1)c1ccc(Cl)cc1,321.764,3.1625000000000014,66.24000000000001,0,5,5,22,2,1,7,2.0383941553751415,614.56773875471,-2.0799999999999996,True,0,True
CHEMBL10260,c1cncc(O[C@@H]2CCNC2)c1,164.208,0.8223,34.15,1,3,2,12,1,1,3,1.9424241269000668,219.05344312420405,-1.0900000000000003,True,0,True
CHEMBL10261,O=C(O)COc1cccc(CCC/C=N/OC(c2ccccc2)c2ccccc2)c1,403.478,5.264700000000005,68.12,1,4,11,30,3,0,5,1.4997549125823277,879.0217268301607,-3.5999999999999983,True,1,False
CHEMBL10263,O=C(O)CCCCCCCOc1ccc(NC(=O)c2c(O)nc3ccc(-c4ccc5ccccc5c4)cc3c2O)cc1,564.6380000000003,7.522500000000008,128.98,4,6,12,42,5,0,8,1.2342569868382098,1696.7210505161474,-5.1099999999999985,False,2,False
CHEMBL10264,CCSc1ccnc(C[S+]([O-])c2nc3ccccc3n2COCCOC)c1C,419.5720000000003,3.780020000000003,72.23,0,6,10,28,3,0,8,1.8645235255120685,880.1897439658137,-1.58,True,0,True
CHEMBL10265,Cc1cccc(C)c1NC(=O)C(CN1CCOCC1)N1CCOCC1,347.4590000000002,1.2749400000000006,54.040000000000006,1,5,5,25,1,2,6,1.731428579389732,535.151084448596,-1.47,True,0,True
CHEMBL10537,COc1cc(NC(=O)COc2ccc(Cl)cc2)c(Cl)cc1C(=O)N1CCN(C)CC1,452.33800000000036,3.4071000000000025,71.10999999999999,1,5,6,30,2,1,9,1.673579181577679,872.9994843329181,-2.4799999999999995,True,0,True
CHEMBL10538,C=C(C)[C@@H]1CC[C@]2(NC(=O)CCCCCCCCCCC(=O)O)CC[C@]3(C)[C@H](CCC4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,640.0060000000001,9.859099999999998,86.63000000000001,3,3,13,46,0,5,5,1.2363687297124373,1105.072168277678,-1.36,False,2,False
CHEMBL10539,CCN(CC)CCNC(=O)c1cc(Cl)c(NC(=O)COc2ccccc2)cc1OC,433.9360000000002,3.437700000000002,79.9,2,5,11,30,2,0,8,1.9970035451584998,805.431996885225,-2.7699999999999996,True,0,False
CHEMBL10284,CC[C@H](NC(=O)c1c(C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,380.4910000000001,6.091320000000005,41.99,1,2,5,29,4,0,3,1.8154961651570254,1120.7688929449366,-3.4599999999999986,True,1,True
CHEMBL10285,CC(C)[C@H]1OCO[C@]1(Cn1cncn1)c1ccc(Cl)cc1,307.78100000000006,2.855900000000001,49.17,0,4,4,21,2,1,6,2.030601766477559,558.595595759188,-1.4299999999999997,True,0,True
CHEMBL10286,CN1CC(O)=C(C(=O)/C=C/C=C/c2ccccc2)C1=O,269.3,2.1092000000000004,57.61,1,3,4,20,1,1,4,2.0209949084601853,594.1852981928567,-2.619999999999999,True,0,True
CHEMBL10470,O=C(O)COc1cccc2c1CCCC2CC/C=N/OC(c1ccccc1)c1ccccc1,443.54300000000006,6.142100000000006,68.12,1,4,10,33,3,1,5,1.3796518124448547,1002.4111260244856,-3.5999999999999983,True,1,True
CHEMBL10471,COc1ccc(C(=O)C(O)(Cn2cnnc2)c2ccc(OC)cc2)cc1,353.3780000000001,2.066,86.47,1,6,7,26,3,0,7,2.0122120670699886,832.0686730906891,-3.189999999999999,True,0,True
CHEMBL10556,CC(C)(C)C(=O)Oc1ccc(C(=O)c2ccccc2)c(OC(=O)C(C)(C)C)c1,382.4560000000002,4.820600000000004,69.67000000000002,0,5,4,28,2,0,5,2.447937047741896,864.4897093285914,-2.9499999999999997,True,0,True
CHEMBL10557,COc1ccc(CCc2cc(OC)c(OC)c(OC)c2)cc1O,318.369,3.2118000000000024,57.150000000000006,1,5,7,23,2,0,5,2.1827554004244782,624.0781533839265,-2.56,True,0,True
CHEMBL10239,CCCC(C)(C)C(=O)Oc1ccc(C(=O)c2ccc(OC(=O)C(C)(C)CCC)cc2)cc1,438.56400000000025,6.381000000000007,69.67000000000002,0,5,10,32,2,0,5,2.039102835703571,839.5085335893712,-2.9499999999999997,True,1,True
CHEMBL10240,O=C(O)CCCCCCCOc1ccc(NC(=O)c2c(O)nc3ccc(-c4csc5ccccc45)cc3c2O)cc1,570.6670000000003,7.584000000000008,128.98,4,7,12,41,5,0,9,1.2334232895232393,1654.51724130895,-4.629999999999999,False,2,False
CHEMBL10241,COc1ccc(Sc2ccc(NC3=NCCN3)cc2)cc1,299.399,3.217500000000001,45.65,2,5,4,21,2,1,5,1.6267502491479715,599.4914995577617,-2.1399999999999997,True,0,True
CHEMBL10349,O=C(O)CCC/C=C/C[C@H]1[C@H](/C=N/Oc2ccc(F)cc2)C2CC1(c1cccc(F)c1)CO2,455.50100000000026,5.503500000000005,68.12,1,4,10,33,2,2,7,1.5134283439483989,988.9533090497183,-3.059999999999999,True,1,True
CHEMBL10350,O=C(O)CC1C(=O)N(Cc2ccc(Br)cc2F)C(=O)c2ccc(F)cc21,424.1970000000002,3.468200000000002,74.68,1,3,4,26,2,1,8,2.0345605610201964,894.2494843329183,-2.609999999999999,True,0,True
CHEMBL10351,c1cncc(OC2CNC2)c1,150.18099999999998,0.4322000000000001,34.15,1,3,2,11,1,1,3,1.9521017915275947,208.73973650167846,-1.0900000000000003,True,0,True
CHEMBL10352,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1cc(CCNS(C)(=O)=O)c(=O)nc1SCc1ccc(F)cc1,747.8810000000001,5.822800000000005,104.61,1,7,17,51,4,0,15,1.588063853733457,1842.3493312639596,-4.05,False,2,False
CHEMBL10353,CCN1CCCC1CNC(=O)c1cc(Cl)c(NC(=O)COc2ccc(Cl)cc2)cc1OC,480.3920000000003,4.233600000000003,79.9,2,5,9,32,2,1,9,1.6104793027151667,911.7996515123383,-2.4799999999999995,True,0,True
CHEMBL10354,CC(=O)NC(Cc1ccccc1)C(=O)NC/C=C/C(N)=O,289.33500000000004,-0.10849999999999993,101.28999999999999,3,3,7,21,1,0,6,2.6151253362549545,502.0996649423297,-2.63,True,0,True
CHEMBL10287,OC(c1ccc(Cl)cc1Cl)C(O)(Cn1ccnc1)c1ccc(Cl)cc1Cl,432.1340000000001,5.118100000000002,58.28,2,3,5,26,3,0,8,2.1284167075265152,882.4067092270857,-1.2699999999999996,True,1,True
CHEMBL10288,C(CN1CCC(C2=NCCN2)CC1)CN1CCC(C2=NCCN2)CC1,346.52300000000014,0.8039000000000023,55.26,2,6,6,25,0,4,6,1.0925182995833884,422.26677866967077,-1.1400000000000001,True,0,True
CHEMBL10289,C=CCN1CCC2c3cccc(O)c3CCC21,229.32299999999998,2.6823000000000006,23.47,1,2,2,17,1,2,2,1.9367446241452675,429.66449276899914,-1.2800000000000002,True,0,True
CHEMBL10369,COc1cccc2c1CCC[C@H]2CN(C)CCc1ccc2c(c1)CCS2,367.55800000000005,4.937800000000005,12.47,0,3,6,26,2,2,3,1.377194138833345,754.6287818962373,-1.4499999999999993,True,0,True
CHEMBL10370,C1=C(Cc2ccccc2)c2ccccc2C2=NCCCN12,274.36699999999996,3.736100000000003,15.6,0,2,2,21,2,2,2,1.7798826359857831,703.8279864213871,-2.3499999999999996,True,0,True
CHEMBL10558,CCCCCc1ccc2nc(O)c(C(=O)Nc3ccc(OCCCCCCCC(=O)O)cc3)c(O)c2c1,508.61500000000046,6.435000000000007,128.98000000000002,4,6,15,37,3,0,8,1.5523500865855724,1158.8577364376165,-3.8099999999999996,False,2,False
CHEMBL10559,COc1ccc(/C=C/Cc2cc3c(cc2OC)OCO3)cc1,298.338,3.6884000000000023,36.92,0,4,5,22,2,1,4,1.7344242045995168,659.1828204050574,-2.6199999999999997,True,0,True
CHEMBL10560,CC#C[C@@]1(O)CC[C@@]2(CC)c3ccc(O)cc3CC[C@@H]2C1,284.39900000000006,3.540700000000002,40.46,2,2,1,21,1,2,2,2.019471154316408,600.199704867254,-1.46,True,0,True
CHEMBL10305,CC(C)(C)C(=O)Oc1ccc(C(=O)c2ccccc2)cc1CCCO,340.41900000000015,3.7940000000000027,63.60000000000001,1,4,6,25,2,0,4,2.3269782885759667,726.3787818962377,-2.4599999999999995,True,0,True
CHEMBL10306,OC(c1ccccc1)C(O)(Cn1cncn1)c1ccccc1,295.342,1.8995,71.17,2,4,5,22,3,0,5,2.0247129004318727,679.4277251593761,-2.4999999999999996,True,0,True
CHEMBL10307,CCCCCCCN(CCCCCSc1nc(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)[nH]1)C(=O)Nc1ccc(F)cc1F,650.8360000000002,9.806,79.48,2,5,18,46,4,0,10,1.3323825915612704,1394.7195942979642,-4.049999999999999,False,2,False
CHEMBL10330,O=C1O[C@H](c2ccc(Cl)cc2Cl)[C@@](Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,459.1160000000001,5.695300000000003,66.24000000000001,0,5,4,28,3,1,10,1.9253483694488112,1002.5225067448745,-1.9899999999999995,True,1,True
CHEMBL77,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@]4(C)CC[C@@H]1C32OO4,282.33599999999996,2.3949000000000007,53.99000000000001,0,5,0,20,0,5,5,1.8371175333567644,435.319264378683,-0.6500000000000001,True,0,True
CHEMBL10331,O=C1CCC(c2ccccc2)(C2CCN(Cc3ccccc3F)CC2)C(=O)N1,380.4630000000001,3.412300000000002,49.410000000000004,1,3,4,28,2,2,5,1.525606176138258,835.3518492534873,-2.5300000000000002,True,0,True
CHEMBL7668,O=C(/C=C/c1ccc(O)cc1)c1ccc(Br)cc1,303.155,4.0508000000000015,37.3,1,2,3,18,2,0,3,2.112032434160518,553.9922350998436,-1.8699999999999992,True,0,True
CHEMBL8320,O=C1C=CC(=O)C=C1,108.09599999999999,0.25059999999999993,34.14,0,2,0,8,0,1,2,2.8264765530384865,142.21499122004107,-1.1800000000000002,True,0,True
CHEMBL10333,CCCCCCCC(NC(=O)c1cc(-c2ccccc2)nc2ccccc12)c1ccccc1,436.5990000000001,7.733400000000008,41.99,1,2,10,33,4,0,3,1.6252306071508344,1154.5204762648,-3.4599999999999986,True,1,True
CHEMBL10432,O=c1oc(Nc2ccccc2I)nc2cc(Cl)ccc12,398.58700000000005,4.189600000000001,55.13,1,4,2,20,3,0,6,2.0887998627578286,818.8061890030633,-1.5999999999999992,True,0,True
CHEMBL10434,c1ccc(CN2CCN(CCCN3CCN(Cc4ccccc4)CC3)CC2)cc1,392.5910000000001,3.012100000000001,12.96,0,4,8,29,2,2,4,1.073937500635106,610.9929542862462,-1.7199999999999998,True,0,True
CHEMBL10435,O=c1oc(Nc2ccccc2I)nc2cc(F)ccc12,382.13200000000006,3.675300000000002,55.13,1,4,2,20,3,0,6,2.0887998627578286,818.8061890030633,-1.9599999999999995,True,0,True
CHEMBL10436,O=P(O)(O)C(Cc1cccc2cccnc12)N[C@H](Cc1ccc(-c2ccccc2)cc1)c1nnn[nH]1,500.4990000000002,4.034800000000002,136.91,4,6,9,36,5,0,10,1.4085682138834092,1424.2686935117783,-3.7499999999999996,True,1,True
CHEMBL10371,C1=C(c2ccccc2)N2CCCN=C2c2ccccc21,260.34,3.6506000000000025,15.6,0,2,1,20,2,2,2,1.9298887426319535,688.9880667840831,-2.349999999999999,True,0,True
CHEMBL10372,O=C(O)Cc1nn(Cc2nc3cc(C(F)(F)F)ccc3s2)c(=O)c2ccccc12,419.3840000000001,3.700400000000002,85.07999999999998,1,5,4,29,4,0,10,1.7832423862869486,1265.121797378643,-3.269999999999999,True,0,True
